,principal component 1,principal component 2,principal component 3,CancerType
3238,1.4985906128699398,-7.611323764552785,1.213981661471969,Breast
3239,6.387287828298247,-10.58930040594092,-6.738010483435073,Breast
3240,4.969008848869011,-12.716576634311647,-8.295424503190132,Breast
3241,-0.007220887879652867,-7.362262100998093,-2.7518827848921386,Breast
3242,9.614652371458897,-15.234801411278996,-10.587327279217112,Breast
3243,9.598707924511787,-14.480458778811018,-11.412416728231522,Breast
3244,2.955189935838485,-8.900889055779125,-6.1253781805920156,Breast
3245,5.331491140013956,-9.247761240919962,-6.116716700894145,Breast
3246,6.8692491336362025,-13.582601223698383,-10.958900850108124,Breast
3247,8.314556904543691,-11.440381933098891,-6.987955270322839,Breast
3248,10.706535665757038,-6.573134902162137,-2.538940971446079,Breast
3249,6.558797825999927,-12.197448139683905,-6.33770959963312,Breast
3250,-2.089995169025547,-4.724511141810732,-2.6852779655141497,Breast
3251,-2.6407474312637698,-5.799181277130999,-7.661132180712965,Breast
3252,1.059750390485473,-5.338042616210578,-1.671423563205611,Breast
3253,1.9836442703668289,-5.556399156961134,-1.7858966743783724,Breast
3254,6.421345021639054,-11.672965149312219,-7.718525140437003,Breast
3255,2.820597121372034,-4.837098135835203,-2.0630724595299887,Breast
3256,7.517772865800469,-16.644235047599185,-12.708979533578173,Breast
3257,5.399968105400813,-9.587779577144138,-5.289630275572094,Breast
3258,2.167326851839431,-7.598785857815806,-4.463260311037959,Breast
3259,4.622377506656757,-5.969533955590017,-2.454275017571222,Breast
3260,-0.09648633867032626,-5.435362473397471,1.1442932372289725,Breast
3261,6.1102954371593805,-10.56946971605983,-4.540172007242672,Breast
3262,7.547468471977613,-9.838598602370247,-3.3271930465238566,Breast
3263,4.739101808864158,-9.619676906298329,-7.720414595105372,Breast
3264,6.670411152059504,-13.726898946557878,-8.150922072295371,Breast
3265,9.770433905951576,-17.86737759365781,-10.8853921574723,Breast
3266,8.988748636989405,-15.272525914397225,-9.367474879617408,Breast
3267,7.934706228519279,-12.24378367929962,-7.464255153645737,Breast
3268,7.927505253341552,-17.496256391287513,-13.233776656099764,Breast
3269,4.228282749368674,-11.462964580887444,-9.046834361652206,Breast
3270,3.1393923157365613,-8.077900324385151,-8.578639047927144,Breast
3271,5.680489890803048,-9.616489034315716,-5.122576968330819,Breast
3272,5.7386399882546675,-9.125386755405634,-1.1013085567129839,Breast
3273,0.005567656820679713,-5.585717840930189,-3.245702907822438,Breast
3274,8.882228288714664,-14.042622529847685,-9.41611338939018,Breast
3275,0.211107677056913,-7.645819034634947,-0.9828807038353495,Breast
3276,5.369637641574139,-13.65438139399228,-8.766575303529454,Breast
3277,6.254770648258878,-13.900457342569183,-10.421073027589213,Breast
3278,6.477309363008459,-12.544761693517351,-10.088318098905313,Breast
3279,7.972559916083642,-2.757676454604673,-0.1918683820516275,Breast
3280,7.464833105108147,-8.820092274167342,-6.190277641865048,Breast
3281,2.0153056777432865,-7.839585666458907,-7.354757696881291,Breast
3282,8.665668711655128,-9.979002850925285,-3.415948901780173,Breast
3283,-1.0359377509587255,-4.561937610730043,-3.759122663755683,Breast
3284,9.519084743581912,-19.699587185304367,-14.988239737303902,Breast
3285,8.798896518988851,-16.397538534684056,-10.04220533222285,Breast
3286,11.22582553038594,-19.676672921078126,-11.78300956876655,Breast
3287,12.630495328423338,-18.236670298300083,-7.994677529749839,Breast
3288,6.54036002332675,-12.01106822339145,-2.1750725706058223,Breast
3289,6.872443526258177,-13.682284438469175,-10.066466030136931,Breast
3290,0.3054182158488092,-6.172069776306867,-2.717245857343002,Breast
3291,-1.0636771227974606,-5.5058762762467195,-4.446527531563745,Breast
3292,7.818186745949047,-12.915957798917471,-8.528318243142857,Breast
3293,6.668124626617924,-15.37634205156309,-9.099363180734311,Breast
3294,10.092620687518663,-15.016954038423806,-13.287038836885108,Breast
3295,3.824292702602177,-10.31373726543793,-6.666416792094362,Breast
3296,4.493300123861113,-5.969327890425002,-1.9297511931053932,Breast
3297,5.675924514033357,-9.12532682070573,-1.837968285437496,Breast
3298,0.7007777790155988,-7.162061336394069,-4.781789579670602,Breast
3299,5.724942456686366,-10.68197298610414,-6.497052727643295,Breast
3300,7.157916297870461,-16.610119710524298,-3.3126257034808235,Breast
3301,14.083669342381311,-19.512917790453823,-13.535073990537295,Breast
3302,2.425299615471502,-6.4449154086553015,-1.1411428379854351,Breast
3303,3.548719065922599,-8.47653176118066,1.818193130646319,Breast
3304,12.233666847123978,-18.14524006676617,-11.432585369800522,Breast
3305,4.09377415989999,-8.639038537506915,-4.947469735041797,Breast
3306,3.152837966572544,-11.602023428067005,-9.438910775108189,Breast
3307,-1.6536300695397197,-4.5856456163449435,-3.38977405970406,Breast
3308,6.722531556091431,-15.380366328914203,-8.432316064874744,Breast
3309,-0.5668036008507763,-4.449968806957915,-0.9056304966087716,Breast
3310,6.107550115088126,-15.143033055804393,-9.384597961004664,Breast
3311,2.9178789345198712,-6.610259051036349,-0.6006696212737073,Breast
3312,2.7178345755854854,-9.694404310447162,-3.3973295082182435,Breast
3313,4.896468157797845,-11.680733683162314,-7.345388139944934,Breast
3314,7.309175824461665,-18.771481070002398,-14.286657893989206,Breast
3315,3.0544485668514643,-8.765854779366991,-3.4247677109837795,Breast
3316,10.908298715721138,-16.147801128117088,-12.658768079714124,Breast
3317,-2.460483646063931,-3.631421138624237,-2.7500429209697037,Breast
3318,-1.5317663368357761,-3.7253409313611106,-2.832372662696688,Breast
3319,7.324405346733919,-7.814952776665091,-3.599566487252624,Breast
3320,6.332621538330381,-12.34156246659115,-8.297625753351413,Breast
3321,9.327237812037081,-15.810919619775866,-10.94155462859941,Breast
3322,7.475594214540789,-6.546613964293464,-2.3762921591207316,Breast
3323,4.072210194905844,-10.412313645389482,-7.2909701888748515,Breast
3324,-3.301582932502851,-3.326365677625519,-2.9312689270068324,Breast
3325,-4.664686639163538,-2.1471709539937027,-0.17499229040623684,Breast
3326,3.057365209423311,-5.915668771310641,3.211010255432577,Breast
3327,0.47301685155453277,-5.528294533006164,-0.2085593829183961,Breast
3328,5.061729891896,-10.486649433431133,-4.9993229975023015,Breast
3329,5.9731456761498025,-12.675863150730029,-11.014390106100496,Breast
3330,3.9761645241453345,-8.974593365583212,-1.3909553778966597,Breast
3331,7.418753679759469,-13.669461187115918,-8.496015929478377,Breast
3332,0.14728394468133152,-6.1210423910882765,-3.893231070698242,Breast
3333,2.912442591813027,-7.8895820354116895,-5.030940930210346,Breast
3334,-0.45798970288243107,-3.2705601055838223,0.038728406056369645,Breast
3335,-0.8868903749756345,-6.4044705794664765,-4.161748591331142,Breast
3336,3.9623113849646145,-9.214092842277452,-6.368411511272015,Breast
3337,7.619788783038318,-13.013811010034752,-6.783076094853837,Breast
3338,-2.3272980550809548,-4.955721998838206,-3.524123337631093,Breast
3339,4.761189015440801,-7.478564732582963,-0.7419653100203399,Breast
3340,7.329118948345999,-14.725676817520618,-10.555635555662699,Breast
3341,13.779333280483161,-19.016703523715414,-13.33715582927087,Breast
3342,8.259685909011358,-13.766140489353804,-11.011497963986642,Breast
3343,0.5286428755943644,-4.626401217953861,0.18638424379623655,Breast
3344,-3.125602488254667,-4.767377057980742,-2.8106209353405895,Breast
3345,3.112414657084696,-9.569887955478098,-7.035619448494811,Breast
3346,10.986369340035653,-2.6810468168503623,2.3216926141322776,Breast
3347,5.471044520104472,-13.974240824599995,-9.879144760808082,Breast
3348,9.355742371664661,-5.8821133877834475,-3.347577854263453,Breast
3349,9.273119726973551,-12.584464782620776,-6.581260358872123,Breast
3350,2.6611491551563655,-7.046486915737711,-6.127920354319725,Breast
3351,7.128320424452411,-11.661624785086639,-6.844916318593189,Breast
3352,1.7986783694358839,-6.097125055692586,-0.16535639055048484,Breast
3353,2.127663855284906,-4.257902697224632,-1.2294437771822608,Breast
3354,10.017467363372878,-14.918851356492544,-9.013874532792157,Breast
3355,5.899561761638676,-10.788890199200427,-2.5256322128592075,Breast
3356,-3.164497513015338,-2.6928567296737653,-0.5202726350668121,Breast
3357,-2.2640724816377995,-2.3967928378881105,0.28017102110668773,Breast
3358,11.411549862909665,-17.341101131986562,-12.594678904419181,Breast
3359,3.3421618588544866,-9.429588212826319,-6.130048722881056,Breast
3360,2.1307319059922127,-5.435319225783184,-0.6691248870419394,Breast
3361,1.9819494707884118,-9.13316275615424,-6.348904881679429,Breast
3362,3.7632582842502935,-13.111491437927379,-6.929171184505645,Breast
3363,11.955399584523063,-6.058545803426232,-2.9057233175765576,Breast
3364,7.597761293022673,-9.670319005814425,-1.2484596627544584,Breast
3365,7.338721165719437,-10.957579047700984,-8.404367599813513,Breast
3366,1.9757147037408622,-8.957001120351492,-7.228289491583065,Breast
3367,5.821828867276222,-11.117054112391934,-6.600903007065656,Breast
3368,6.121260513758971,-11.223196967422922,-3.6372780467557297,Breast
3369,10.108838509349631,-3.0759439441096537,-1.0915835008347543,Breast
3370,8.969844020957346,-13.61662846411538,-10.329471896008341,Breast
3371,11.507571920309728,-14.453942349918114,-8.787367116894725,Breast
3372,6.794068009401518,-12.438012241475775,-10.54268662536174,Breast
3373,2.206275382208897,-5.073205351429366,-1.738816701582892,Breast
3374,6.422298644528587,-3.071445656186788,0.4633665199439661,Breast
3375,0.5494468696291028,-4.801782978294078,0.2052959842276609,Breast
3376,4.661120317394342,-13.04215887488654,-10.452900608196742,Breast
3377,-2.663794513924357,-3.2994986574715166,-0.69673180013352,Breast
3378,8.381441679750333,-11.237953729393727,-3.4440454626335826,Breast
3379,3.2436574263197113,-9.773090995497112,-4.18288247491308,Breast
3380,-0.20027338604789288,-5.763944574677493,-5.31280935458157,Breast
3381,-1.3217921713447176,-4.723679180841977,-3.7737681719735843,Breast
3382,6.144082714067665,-12.94167767794046,-6.540969583149089,Breast
3383,6.510428200570489,-10.521680912831059,-3.174202825895438,Breast
3384,-0.1995404377880984,-5.049178710901152,-2.7977530126165595,Breast
3385,2.850623218562244,-9.504635612449695,-6.981230802674697,Breast
3386,-2.164265824811448,-3.97371084941755,-1.5896200233978808,Breast
3387,5.054028447000013,-10.486061901901316,-8.490522107710682,Breast
3388,7.731798474924236,-14.540048430862685,-11.870444326124506,Breast
3389,12.790686968746256,-19.69044387349918,-17.292922886597502,Breast
3390,-2.49112091333976,-3.5613365440149134,-2.4796009610230323,Breast
3391,10.07088660673445,-11.572433142596354,-7.847587055662416,Breast
3392,-1.450085239546905,-5.465244620478776,-3.6959157275643353,Breast
3393,4.708078288470118,-12.882492320913554,-7.570916407368809,Breast
3394,3.4900646016345678,-9.171450797200134,-2.19337796979109,Breast
3395,3.2183119760703933,-10.540047802115115,-7.20554252073897,Breast
3396,2.714429669757953,-8.154150453985919,-0.49873207802052866,Breast
3397,8.657323542440754,-16.263148698270673,-10.857641303213637,Breast
3398,5.914430689667388,-15.082257582834643,-10.119896690509908,Breast
3399,10.145855319405467,-16.65492638192496,-11.319356033654028,Breast
3400,5.485316370467751,-11.922558170743617,-6.4591614453309285,Breast
3401,9.855564241249455,-15.098507934787667,-11.077337131338513,Breast
3402,6.957733223256167,-8.346544366406993,-1.2434096276945055,Breast
3403,10.751387957258787,-17.038629263086033,-7.668799252218934,Breast
3404,0.9690527043628469,-7.412804107511702,-5.293348172856423,Breast
3405,15.674259192706815,-19.550222898243586,-7.162810848306661,Breast
3406,4.12278127679101,-9.844280666035273,-7.018952443159243,Breast
3407,6.65471166084789,-9.93140595758419,-6.859334452329003,Breast
3408,4.923963587898951,-9.642381486432754,-5.295979976740741,Breast
3409,1.3127325460627497,-9.596309287815064,-5.884254921364668,Breast
3410,11.061256342088024,-15.19333833826845,-15.308486992480805,Breast
3411,10.949174256111306,-7.055137491443867,-2.9611591943269584,Breast
3412,-2.072100455325883,-3.2764947252980994,-3.1769548558306013,Breast
3413,3.1745149764902503,-10.101564076328916,-3.5693791695898827,Breast
3414,-2.113663758390757,-5.5901053741955185,-5.344843380656976,Breast
3415,8.046657327964523,-16.175938628138837,-11.1623351366169,Breast
3416,6.330496378847758,-13.293860809594328,-9.29550681849025,Breast
3417,10.059985628189358,-13.084756355615013,-5.807892574066977,Breast
3418,4.307315340996903,-10.676531976638596,-6.66040755829996,Breast
3419,3.5645587220055948,-9.110540589819244,-0.6566785568602961,Breast
3420,4.885632424668316,-10.118225593860524,-3.3852222968907797,Breast
3421,9.213279886585637,-17.578500067724846,-16.182640223571894,Breast
3422,5.052550842065139,-11.481697908493661,-5.501949827639855,Breast
3423,0.06099144510771051,-4.498652544997101,-0.29409671647307417,Breast
3424,2.8871421827679953,-10.149810798004767,-6.019021609869624,Breast
3425,-2.9919120442490112,-1.4210577113689427,0.5308427640417624,Breast
3426,6.531055451700021,-12.37786751462296,-8.847037849084716,Breast
3427,5.051577253167664,-12.180813460360573,-0.5677666100535486,Breast
3428,6.511676788939778,-12.1740236715991,-8.80770099359957,Breast
3429,4.621581510201658,-12.266542779157408,-9.722730550757264,Breast
3430,1.8637637088973107,-7.685542865708295,-5.3397315001249375,Breast
3431,-1.6213406558641503,-3.882192254739742,-2.2445180999532366,Breast
3432,-3.202629598501551,-2.8275351785059692,-2.7845295801692735,Breast
3433,13.861847176799744,-21.96082110447766,-18.633376803014034,Breast
3434,6.355606801932457,-10.098994454038438,-2.0308472605967034,Breast
3435,3.1940620896953473,-11.437620400923352,-8.313537827171496,Breast
3436,13.01040976650971,-15.670240783104736,-9.171976761718634,Breast
3437,1.8694025058733978,-9.372467101280147,-4.480534505546641,Breast
3438,12.401440503451218,-20.869903019003473,-18.19494609572768,Breast
3439,5.844280113528313,-7.996042031328641,-4.83326329912533,Breast
3440,5.65283382731956,-4.745060353125695,-0.16753852730719723,Breast
3441,6.470408731686365,-8.754227766767189,-3.546661986834981,Breast
3442,3.418608523337645,-6.212271102897686,-1.8744143435734282,Breast
3443,7.867263383803879,-12.833342324238147,-7.8487098025374955,Breast
3444,5.528694874304006,-9.617299716767622,-3.056187373561975,Breast
3445,0.7376225582645228,-4.735643497066133,-1.2176304393201096,Breast
3446,3.78656041316673,-9.571302701541216,-6.643049070288933,Breast
3447,-3.3942711133195536,-1.9360955043647927,-0.19314247720117012,Breast
3448,5.8474586850299035,-12.187139769661465,-9.128897432610053,Breast
3449,9.113486845351968,-15.68863796669911,-15.60544744344314,Breast
3450,12.490243048549498,-22.467100267997083,-17.16998999406919,Breast
3451,4.76859836323252,-10.68726445114059,-6.56673886947892,Breast
3452,-0.030036576467962612,-7.7611948200242695,-4.989400620640982,Breast
3453,3.077565712940391,-8.739247577800413,-4.873659930761642,Breast
3454,-2.420676785355624,-5.363933718189447,-4.011368739516515,Breast
3455,5.274160378619453,-6.1658891855457245,-1.5547234476606642,Breast
3456,-6.104386826221472,0.43453640613720157,1.2719480879458618,Breast
3457,1.323545369631126,-8.03011569218003,-5.76167680464888,Breast
3458,3.130558043698538,-9.561732726320836,-2.633976727163195,Breast
3459,7.792006659180145,-14.398560672783164,-6.006642977921921,Breast
3460,7.265298089521065,-14.331474104398863,-8.911868319405642,Breast
3461,10.944107781411178,-15.005098762471569,-9.806108859890559,Breast
3462,-2.208777005992707,-2.0387455521807327,0.4923367180260787,Breast
3463,9.95211988667136,-10.649014193272293,-4.497402779830708,Breast
3464,5.80831131287294,-13.358151240098541,-7.9782594243015685,Breast
3465,2.266927784255507,-9.032455872564627,-6.006486909817123,Breast
3466,1.9088295590894766,-7.337425663574329,-3.7473794005709573,Breast
3467,5.822527319123409,-8.736913546810918,-4.036044380713182,Breast
3468,6.489796297295068,-13.895363192237577,-12.06024446746762,Breast
3469,3.3534676660363827,-4.807113686063474,-2.1441766142469603,Breast
3470,6.150056853950289,-14.390786006159498,-15.476262377537715,Breast
3471,3.802894815230547,-9.646907651783081,-1.4662214569100922,Breast
3472,7.692878332451254,-16.594595072207667,-13.953312215921486,Breast
3473,12.77614181001618,-23.543512892173023,-22.196287150039073,Breast
3474,9.670940042757511,-10.471070854424282,-1.1482226321126903,Breast
3475,0.4202345084210063,-6.180020647572491,-4.003708038971855,Breast
3476,2.2410396423530936,-8.624691269096909,-5.60207434528908,Breast
3477,4.220083486146971,-7.674491048154777,-4.016803590543338,Breast
3478,3.8065094006476707,-6.876796033238393,0.6518541821480317,Breast
3479,2.975453325362213,-8.585710746598174,-4.434981597704598,Breast
3480,7.553906823967169,-1.9199058757427423,-0.6998842705352815,Breast
3481,1.9068328294098418,-6.788947888821173,1.5257718433015879,Breast
3482,-3.3397642363125786,-2.774913652756781,-3.5140962934220195,Breast
3483,4.263098406627244,-11.763112300629649,-9.047201557707567,Breast
3484,7.899118016863495,-14.309263842142308,-10.530353790148437,Breast
3485,7.72008017076599,-12.957192750532812,-1.3085550434008042,Breast
3486,8.584214468792535,-15.423127214609535,-9.483332167316654,Breast
3487,3.4755404874472937,-6.827666450353153,-1.9425409953441402,Breast
3488,6.726266559501414,-12.079698401451328,-5.538423912631445,Breast
3489,4.365553232982093,-12.187474656289366,-11.402351959366923,Breast
3490,11.745516463948256,-15.724250483994043,-11.287414301554977,Breast
3491,-2.029594566589975,-4.673688596160318,-3.074578535078649,Breast
3492,7.649436139374518,-13.120489758167398,-8.863197353136476,Breast
3493,4.788138664146409,-5.698016694060463,-5.315286835973357,Breast
3494,-0.28981572298432134,-5.340329547952442,-2.436858779721227,Breast
3495,4.722066103905631,-11.120121581824284,-6.392059369953335,Breast
3496,-0.9031572566525785,-3.747190439896709,0.07513338750108756,Breast
3497,6.593403325632658,-15.838342338177618,-15.28165461471772,Breast
3498,-0.285768361434652,-6.38744864973594,-4.419113299371987,Breast
3499,3.5591795957008907,-10.744018708899263,-8.178641204055042,Breast
3500,3.0774861241065103,-6.757982191349802,-1.5335826079111425,Breast
3501,5.450318958148794,-11.91266094357392,-8.813226142340321,Breast
3502,11.057648562203175,-13.139811562385718,-0.8058484909753542,Breast
3503,-2.8240963449959158,-3.0433361457709536,-0.29702193956837364,Breast
3504,7.49995221024139,-14.723611941392647,-9.653235620280672,Breast
3505,3.9104116677824563,-8.095841983163595,-1.0939938620019307,Breast
3506,2.2420003689605217,-5.919667428428884,-0.40526692277006854,Breast
3507,3.8808966499864472,-10.964677304619753,-7.829294297057773,Breast
3508,5.660284268053501,-8.211343739180268,-1.542994639931566,Breast
3509,6.80330906482641,-11.30941080852685,-7.417319121632538,Breast
3510,0.6249769127584068,-3.443294775164934,-0.5493769906110669,Breast
3511,4.191822892956597,-11.466815079454657,-9.06826794495217,Breast
3512,3.637083797909438,-10.519082347717159,-6.561813305983773,Breast
3513,7.648019918539898,-12.847461114451074,-10.646338018570008,Breast
3514,9.590096309159264,-7.179177924719927,-2.877834020266409,Breast
3515,8.348897907944396,-14.795224568299336,-7.414021727876045,Breast
3516,-3.2430668900968183,-1.3516468844499174,0.5691505181387803,Breast
3517,9.65489443105145,-11.919567648580836,-7.537425405323852,Breast
3518,2.6283343476499,-6.4904422431272595,-1.834218681122974,Breast
3519,-1.1852541868031208,-4.836251573513405,-2.613559016489218,Breast
3520,2.2400622964626393,-9.259617843915475,-7.4682556128087185,Breast
3521,-1.982471701781903,-5.31695016411503,-4.66682048071568,Breast
3522,7.970502258612409,-14.302816735483258,-11.18564413037312,Breast
3523,5.749933080971442,-7.109223054161849,-3.455200336644675,Breast
3524,5.35944392695133,-11.610716327287447,-7.233156906885889,Breast
3525,-0.5519752177237004,-6.265254246552806,-2.557011502459136,Breast
3526,5.4602237742406095,-13.216292588558904,-7.864184125292869,Breast
3527,10.649133436526268,-16.362781648886926,-13.29494798606431,Breast
3528,7.945664300352934,-17.246527030032656,-13.50914543382476,Breast
3529,4.666990619060224,-11.659676949588428,-7.923267475961513,Breast
3530,5.867130656726186,-13.372479090276478,-11.043333521271265,Breast
3531,7.905270948899136,-10.868761278587058,-6.231486611835762,Breast
3532,11.86515968245566,-20.88502073272716,-14.20224249744875,Breast
3533,11.525962403949382,-18.48512414338344,-13.633364824577711,Breast
3534,-2.384145776835382,-4.6724915859250595,-3.9451323301388115,Breast
3535,-2.069740747807132,-5.301546904164192,-3.218403679764581,Breast
3536,4.078066703541995,-10.083968713200116,-6.734464832363667,Breast
3537,3.241791754771214,-8.077036526832375,-3.742716208511519,Breast
3538,1.4913450796721182,-5.797534937569699,-0.7176064272132134,Breast
3539,6.207095845484319,-11.35991145692833,-7.0362866230580945,Breast
3540,5.724260457635256,-13.736366120717658,-10.077461300837138,Breast
3541,5.9269075480161755,-10.336027487283353,-5.991073850130154,Breast
3542,3.076456264765862,-3.9024252050971246,-0.9061898250120103,Breast
3543,11.221897645268244,-10.35253925590066,-5.942371908216335,Breast
3544,-1.5833613992205826,-4.623807499245714,-5.13377361951755,Breast
3545,6.386725632127296,-15.904168973017372,-14.631675936685397,Breast
3546,11.325567462932833,-18.011373384666413,-16.917692517698285,Breast
3547,3.5250700832436914,-7.207488549769507,-1.8383319448768194,Breast
3548,0.12576326740327354,-8.016758278184314,-4.071605145832293,Breast
3549,9.803339794621765,-17.092782030711263,-15.835746581748092,Breast
3550,7.568575457570265,-11.227233865487168,-7.695025358135059,Breast
3551,6.3187605020291695,-12.257276421604441,-7.96201424969574,Breast
3552,4.877756229221566,-10.327016344156204,-7.584915236310524,Breast
3553,-2.2058689523690855,-2.5134656824512303,-1.38540943811154,Breast
3554,9.604713201919843,-15.758846575574973,-12.708518149368658,Breast
3555,5.779083833178686,-12.856779453165,-5.6116800770550705,Breast
3556,7.36400665633481,-8.236587110906639,-0.12512158092065306,Breast
3557,12.459380185546943,-12.543229943468011,-9.790145437610724,Breast
3558,8.482354467138029,-13.062896813728216,-10.341600358068934,Breast
3559,5.2379265167648645,-12.09968671091581,-8.438736621166601,Breast
3560,5.345533421269326,-11.703595545600946,-7.9143411867438775,Breast
3561,6.51808559391635,-16.30855919136035,-9.584416430081262,Breast
3562,3.1097740451438187,-5.319550074224677,-2.1841317825206272,Breast
3563,9.312037165208846,-12.201863479568585,-2.986290679328724,Breast
3564,2.292137663602203,-7.982348564219973,-6.155616059822206,Breast
3565,4.4618954230540995,-5.738316082872664,-2.8861699319387384,Breast
3566,5.073633995999534,-13.356060146129275,-10.337804085419446,Breast
3567,6.6862386598255155,-12.621545833458942,-8.221506036572842,Breast
3568,-1.612131502189288,-3.4830276568196745,0.5183814621445754,Breast
3569,9.922851287887232,-12.254821794464496,-7.474373522575381,Breast
3570,9.296268138253579,-16.296525235142543,-10.055346533627432,Breast
3571,-0.23015312002060734,-6.793386360938391,-3.994818587814816,Breast
3572,9.7788139924817,-14.088516761843815,-7.667526838501846,Breast
3573,3.8861159461967203,-12.655542239521683,-8.191622646926374,Breast
3574,-0.6111798863322825,-6.795937805407075,-5.249491267744114,Breast
3575,6.075452201873755,-11.45802200354984,-5.273420970552318,Breast
3576,5.287835643184145,-6.4214207233865,-2.3236591828944113,Breast
3577,7.954359356901064,-16.358131937923854,-11.283103963224278,Breast
3578,1.23284794015123,-6.6700785102023366,-3.535711541414253,Breast
3579,8.834302238285275,-6.154891296035845,-2.9128581753767366,Breast
3580,4.253822473633146,-6.443104199133108,-1.5320661729673288,Breast
3581,3.3479060364792943,-10.011589539103257,-5.014465190877745,Breast
3582,1.251761499974654,-9.032733530079586,-6.400606565065732,Breast
3583,1.3879963216054894,-8.828648147880628,-5.855480175462444,Breast
3584,12.419840543705048,-5.4690771393886495,-2.095396213795106,Breast
3585,2.7900952441519435,-4.018760711280353,-1.7945782915866815,Breast
3586,5.429843175857757,-13.733478698606648,-8.190244926662764,Breast
3587,6.52808538091453,-12.58755213459438,-7.419834935814988,Breast
3588,6.570362522488819,-14.344136175985497,-11.093465990382422,Breast
3589,7.763188305596997,-14.772840415165318,-13.067623037287307,Breast
3590,1.990094456080035,-3.951805099692857,-1.5343296110256799,Breast
3591,8.19158816493569,-14.893879737062115,-10.997631502866263,Breast
3592,5.430930807705697,-5.1512414507562285,-1.887773722838358,Breast
3593,7.909800603715406,-16.283117935605578,-11.388378503458073,Breast
3594,5.195854185381911,-7.171722860280218,-0.6704797367746498,Breast
3595,-0.04672912565652504,-4.599622734950374,-3.8168578236497064,Breast
3596,-1.5120681880138198,-2.5170079709221436,1.6222464870352395,Breast
3597,5.561744364327283,-14.438179717187817,-8.553237258180156,Breast
3598,-2.11542481512629,-4.830368171008142,-2.3635165204191746,Breast
3599,10.218163026090604,-16.40282018965261,-5.615902034006858,Breast
3600,-1.8965143826753277,-4.529942049692641,-4.048517630973224,Breast
3601,12.803763326344365,-23.280621047297387,-21.79228302329212,Breast
3602,0.1346199862906172,-4.310247856211351,0.006868560096391851,Breast
3603,-1.5984311521770707,-3.1057103793779275,0.07200926799168192,Breast
3604,4.594132739293484,-10.072285428581816,-6.391992688072939,Breast
3605,7.583289530066635,-13.822139734486425,-9.171682654707553,Breast
3606,9.102025698781453,-16.1011344143555,-10.228545100883874,Breast
3607,6.803497870487249,-12.07780305234598,-5.785010657171497,Breast
3608,5.480728157941336,-11.092428498623985,-9.839376779112893,Breast
3609,2.531689212955347,-8.793175158583145,-1.4806491404700113,Breast
3610,1.3051454085363006,-9.890386939638327,-6.016506267882721,Breast
3611,2.5398550894845626,-6.954009827658098,-4.318036859612474,Breast
3612,0.7806873926512735,-7.407739339872324,-4.108242401799714,Breast
3613,3.4414595037710636,-7.806610967974473,-1.8735244329524126,Breast
3614,2.2812505309327644,-8.491827775749341,-7.37465337872444,Breast
3615,3.483410102209907,-8.64955571522118,-3.1832334110738247,Breast
3616,2.6890469683454645,-9.669763632017998,-4.822215936712346,Breast
3617,-1.863187236462269,-3.005506029691444,-1.7337753809368828,Breast
3618,5.194930567369599,-10.490543204132804,-5.281576795948535,Breast
3619,2.344900212807088,-10.08248470381941,-9.589620446004806,Breast
3620,5.268223291530492,-10.355823696616438,-5.982930405000531,Breast
3621,7.8666182916653655,-12.800057365342028,-8.502071323699173,Breast
3622,6.854885924443972,-12.061475254224284,-7.970353042346669,Breast
3623,1.5406027740876653,-8.393091992367227,-6.015585883683626,Breast
3624,3.488667261957911,-6.452504057657988,0.7331930079406661,Breast
3625,2.88735803832986,-10.07731657466549,-5.672019066032767,Breast
3626,9.696183085969135,-13.987691602039794,-10.080383909580677,Breast
3627,2.0154905626867357,-4.995100755866261,0.3138650005297355,Breast
3628,9.759456994439498,-16.11566422611252,-12.464667691639958,Breast
3629,5.050236279457643,-10.610509176854723,-6.960682536076509,Breast
3630,6.4922512116538345,-13.218304240051031,-5.757021905673949,Breast
3631,4.8696351331433645,-9.656725481956464,-6.70628964803755,Breast
3632,7.07740299979817,-12.349092830708475,-9.10374542767667,Breast
3633,-4.737471356573621,-0.07346118426003181,0.2919947969656013,Breast
3634,4.207883322433583,-10.144725519645784,-8.55535654286947,Breast
3635,8.895496022335914,-17.613729456215875,-15.395484247506545,Breast
3636,-3.258360985533958,-1.9330903127871903,0.06471166381899988,Breast
3637,1.3420481845453072,-9.582844362214932,-5.460346510980731,Breast
3638,10.93980982823035,-12.151427007457404,-8.549133969688146,Breast
3639,7.571890011379446,-10.852914240137855,-5.690394773203867,Breast
3640,5.781731044430115,-8.964380722995084,-0.49158271929698566,Breast
3641,8.700927236745317,-14.38102214814069,-5.14858547546791,Breast
3642,0.8874203015646294,-9.140775332347937,-4.041875456342583,Breast
3643,8.516631154682157,-13.912248639135722,-11.469030953426975,Breast
3644,7.621757949449727,-15.293123046041448,-13.259842757656395,Breast
3645,3.410019492113781,-9.261112457770919,-4.997731565066604,Breast
3646,12.904080985491712,-6.284039901575497,-2.9382181509215752,Breast
3647,3.0291392588284847,-7.732241795688748,-0.9271886432229948,Breast
3648,2.3616615092940085,-6.078886095486074,-0.7162114681849465,Breast
3649,8.636616772988685,-14.099710634409435,-8.782275890832503,Breast
3650,4.8750640554787354,-10.745418242773097,-7.177598120288786,Breast
